2020-02-07 13:17:29.406,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:29.409,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:29.419,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/Window[@ClassName=\"#32770\"][@Name=\"Open\"]/Pane[@ClassName=\"DUIViewWndClassName\"]/Pane[@Name=\"Shell Folder View\"][@AutomationId=\"listview\"]/List[@ClassName=\"UIItemsView\"][@Name=\"Items View\"]/ListItem[@ClassName=\"UIItem\"][@Name=\"test10\"]/Edit[@Name=\"Name\"][@AutomationId=\"System.ItemNameDisplay\"]"
2020-02-07 13:17:31.645,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/Window[@ClassName=\"#32770\"][@Name=\"Open\"]/Pane[@ClassName=\"DUIViewWndClassName\"]/Pane[@Name=\"Shell Folder View\"][@AutomationId=\"listview\"]/List[@ClassName=\"UIItemsView\"][@Name=\"Items View\"]/ListItem[@ClassName=\"UIItem\"][@Name=\"test10\"]/Edit[@Name=\"Name\"][@AutomationId=\"System.ItemNameDisplay\"]"
2020-02-07 13:17:32.265,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:32.269,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:32.282,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/Window[@ClassName=\"#32770\"][@Name=\"Open\"]/Pane[@ClassName=\"DUIViewWndClassName\"]/Pane[@Name=\"Shell Folder View\"][@AutomationId=\"listview\"]/List[@ClassName=\"UIItemsView\"][@Name=\"Items View\"]/ListItem[@ClassName=\"UIItem\"][@Name=\"testprojectforgcc2\"]/Edit[@Name=\"Name\"][@AutomationId=\"System.ItemNameDisplay\"]"
2020-02-07 13:17:34.422,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:34.425,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:34.442,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/Window[@ClassName=\"#32770\"][@Name=\"Open\"]/Button[@ClassName=\"Button\"][@Name=\"Open\"]"
2020-02-07 13:17:35.895,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/Window[@ClassName=\"#32770\"][@Name=\"Open\"]/Button[@ClassName=\"Button\"][@Name=\"Open\"]"
2020-02-07 13:17:39.527,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:39.531,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:39.543,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][starts-with(@Name,\"The Cold Regions Hydrological Model - D:\\CRHM\\DemoMacroTesting\\t\")]/Pane[@ClassName=\"TChartChart\"]"
2020-02-07 13:17:41.012,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:41.015,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:17:41.027,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][starts-with(@Name,\"The Cold Regions Hydrological Model - D:\\CRHM\\DemoMacroTesting\\t\")]/List[@ClassName=\"ListBox\"]/ListItem[@Name=\"hru_snow\"]"
2020-02-07 13:17:41.069,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][starts-with(@Name,\"The Cold Regions Hydrological Model - D:\\CRHM\\DemoMacroTesting\\t\")]/List[@ClassName=\"ListBox\"]/ListItem[@Name=\"hru_snow\"]"
2020-02-07 13:18:19.839,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:19.843,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:19.855,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][starts-with(@Name,\"The Cold Regions Hydrological Model - D:\\CRHM\\DemoMacroTesting\\t\")]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Run\"]"
2020-02-07 13:18:30.896,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:30.899,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:30.911,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][starts-with(@Name,\"The Cold Regions Hydrological Model - D:\\CRHM\\DemoMacroTesting\\t\")]/Pane[@ClassName=\"TChartChart\"]"
2020-02-07 13:18:33.979,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:33.982,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:33.995,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][starts-with(@Name,\"The Cold Regions Hydrological Model - D:\\CRHM\\DemoMacroTesting\\t\")]/List[@ClassName=\"ListBox\"]/ListItem[@Name=\"net_rain\"]"
2020-02-07 13:18:35.424,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:35.427,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:35.439,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][starts-with(@Name,\"The Cold Regions Hydrological Model - D:\\CRHM\\DemoMacroTesting\\t\")]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:35.966,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][starts-with(@Name,\"The Cold Regions Hydrological Model - D:\\CRHM\\DemoMacroTesting\\t\")]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:53.380,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
2020-02-07 13:18:53.383,"/Pane[@ClassName=\"#32769\"][@Name=\"Desktop 1\"]/Window[@ClassName=\"#32770\"][@Name=\"Dialog\"]/MenuBar[@Name=\"Application\"][@AutomationId=\"MenuBar\"]/MenuItem[@Name=\"Project\"]"
